11330,亵渎,sadness,0.781,4
11333,泄气,anger,0.515,3
11334,胁迫,anger,0.516,34
11335,胁迫,disgust,0.5,34
11336,胁迫,fear,0.641,34
11337,胁迫,sadness,0.625,34
11338,邪恶,anger,0.706,178
11339,邪恶,disgust,0.758,178
11340,邪恶,fear,0.833,178
11341,邪恶,sadness,0.672,178
11342,邪恶,surprise,0.562,178
11343,协议,trust,0.727,41
11350,歇斯底里,anger,0.453,44
11351,歇斯底里,fear,0.797,44
11354,笑声,anticipation,0.422,2
11355,笑声,joy,0.824,2
11356,笑声,surprise,0.445,2
11357,笑容,joy,0.766,5
11358,笑脸,joy,0.812,4
11359,笑,joy,0.891,793
11360,笑,surprise,0.258,793
11362,小子,anger,0.351,29
11365,小心,anger,0.398,213
11366,小心,anticipation,0.609,213
11367,小心,trust,0.578,213
11371,小气,anger,0.344,4
11372,小气,disgust,0.398,4
11373,小气,fear,0.219,4
11374,小气,sadness,0.319,4
11386,小姐,sadness,0.379,4
11388,小狗,anticipation,0.5,5
11389,小狗,trust,0.453,5
11392,小丑,anticipation,0.25,187
11393,小丑,fear,0.207,187
11394,小丑,joy,0.409,187
11395,小丑,surprise,0.352,187
11397,销毁,anger,0.844,18
11398,销毁,fear,0.844,18
11399,销毁,sadness,0.844,18
11400,销,trust,0.297,2
11401,萧条,fear,0.508,6
11402,萧条,sadness,0.925,6
11403,宵禁,trust,0.383,1
11404,消失,fear,0.562,208
11405,消失,sadness,0.695,208
11406,消失,surprise,0.727,208
11408,消除,anger,0.456,35
11409,消除,disgust,0.453,35
11410,消除,fear,0.588,35
11411,消除,sadness,0.516,35
11419,响应,anticipation,0.531,61
11420,响应,trust,0.539,61
11423,享受,anticipation,0.586,174
11424,享受,joy,0.771,174
11425,享受,trust,0.586,174
11427,详细,trust,0.438,22
11434,香,anger,0.656,35
11435,香,joy,0.234,35
11436,相应,trust,0.539,61
11437,相信,anticipation,0.391,1002
11438,相信,trust,0.805,1002
11439,相关,trust,0.562,335
11442,羡慕,trust,0.219,42
11443,陷阱,anger,0.375,15
11444,陷阱,disgust,0.367,15
11445,陷阱,fear,0.562,15
11446,陷阱,sadness,0.394,15
11447,陷阱,surprise,0.586,15
11448,线索,anticipation,0.477,12
11449,线,fear,0.031,69
11450,限制,anger,0.359,186
11451,限制,fear,0.484,186
11452,限制,sadness,0.438,186
11453,现金,anger,0.039,16
11454,现金,anticipation,0.469,16
11455,现金,fear,0.062,16
11456,现金,joy,0.406,16
11457,现金,trust,0.414,16
11461,险恶,anger,0.781,35
11462,险恶,disgust,0.75,35
11463,险恶,fear,0.672,35
11466,显微镜,trust,0.367,1
11467,显示,trust,0.352,121
11468,嫌疑,fear,0.375,46
11469,嫌弃,disgust,0.484,25
11470,嫌,disgust,0.391,50
11477,闲逛,joy,0.297,3
11478,先生,trust,0.445,227
11479,先见之明,anticipation,0.617,2
11480,先见之明,trust,0.555,2
11490,吓坏,fear,0.703,2
11491,吓唬,fear,0.828,23
11492,吓唬,sadness,0.578,23
11493,吓唬,surprise,0.875,23
11494,吓,anger,0.588,31
11495,吓,anticipation,0.469,31
11496,吓,fear,0.844,31
11497,吓,surprise,0.797,31
11504,下水道,disgust,0.859,6
11505,下属,fear,0.328,16
11506,下跌,sadness,0.453,5
11508,下沉,fear,0.469,3
11509,下沉,sadness,0.297,3
11512,细心,trust,0.617,1
11513,细菌,disgust,0.727,48
11514,细菌,fear,0.531,48
11516,系统,trust,0.406,71
11517,系列,trust,0.383,10
11522,喜庆,joy,0.969,1
11523,喜庆,surprise,0.578,1
11524,喜庆,trust,0.492,1
11528,喜欢,joy,0.562,411
11529,喜欢,trust,0.609,411
11531,喜爱,joy,0.859,3
11532,喜爱,trust,0.484,3
11533,喜,anticipation,0.633,16
11534,喜,joy,0.765,16
11535,洗礼,joy,0.368,5
11536,袭击,anger,0.625,16
11537,袭击,fear,0.6,16
11538,袭击,surprise,0.773,16
11539,习惯,joy,0.188,179
11543,稀有,surprise,0.547,1
11544,稀松,disgust,0.562,1
11545,稀缺,fear,0.327,2
11546,稀缺,sadness,0.422,2
11547,牺牲,disgust,0.383,199
11548,牺牲,fear,0.562,199
11549,牺牲,sadness,0.609,199
11550,牺牲,trust,0.477,199
11551,希望,anticipation,0.773,1795
11552,希望,joy,0.586,1795
11553,希望,sadness,0.202,1795
11554,希望,surprise,0.367,1795
11555,希望,trust,0.68,1795
11556,吸引,surprise,0.562,40
11557,吸血鬼,anger,0.242,13
11558,吸血鬼,disgust,0.414,13
11559,吸血鬼,fear,0.625,13
11562,吸,sadness,0.375,25
11563,误杀,anger,0.783,1
11564,误杀,disgust,0.812,1
11565,误杀,fear,0.828,1
11566,误杀,sadness,0.833,1
11567,误杀,surprise,0.719,1
11570,误解,anger,0.219,21
11571,误解,disgust,0.25,21
11572,误解,fear,0.375,21
11573,误解,sadness,0.359,21
11574,误导,anger,0.455,150
11575,误导,disgust,0.321,150
11576,误导,fear,0.297,150
11577,误导,sadness,0.297,150
11578,误导,trust,0.18,150
11579,误传,sadness,0.259,1
11588,侮辱,anger,0.652,95
11589,侮辱,disgust,0.461,95
11590,侮辱,fear,0.435,95
11591,侮辱,sadness,0.484,95
11592,侮辱,surprise,0.539,95
11594,武装,anger,0.7,28
11595,武装,fear,0.703,28
11597,武器,anger,0.47,241
11598,武器,fear,0.656,241
11601,午餐,joy,0.172,4
11603,无助,fear,0.531,15
11604,无助,sadness,0.594,15
11609,无政府主义,anger,0.714,5
11610,无政府主义,fear,0.688,5
11611,无用,anger,0.438,29
11612,无用,disgust,0.508,29
11613,无用,sadness,0.609,29
11621,无意,surprise,0.438,18
11622,无益,anger,0.219,19
11623,无异,trust,0.539,4
11628,无效,disgust,0.227,27
11629,无效,sadness,0.188,27
11633,无味,disgust,0.422,3
11645,无情,anger,0.797,35
11646,无情,disgust,0.562,35
11647,无情,fear,0.656,35
11648,无情,sadness,0.612,35
11649,无能,anger,0.409,302
11650,无能,disgust,0.359,302
11651,无能,fear,0.417,302
11652,无能,sadness,0.391,302
11657,无聊,sadness,0.235,66
11658,无力,anger,0.203,33
11659,无力,disgust,0.367,33
11660,无力,fear,0.562,33
11661,无力,sadness,0.641,33
11662,无理,anger,0.53,29
11663,无理,disgust,0.461,29
11664,无理,fear,0.344,29
11669,无价,joy,0.641,5
11676,无辜,trust,0.703,180
11683,无法,sadness,0.359,355
11688,巫术,anger,0.333,4
11689,巫术,anticipation,0.547,4
11690,巫术,fear,0.703,4
11691,巫术,sadness,0.508,4
11692,巫术,surprise,0.625,4
11695,巫婆,anger,0.242,26
11696,巫婆,disgust,0.43,26
11697,巫婆,fear,0.565,26
11698,污水,disgust,0.797,16
11699,污染,disgust,0.821,67
11700,污染,fear,0.61,67
11701,污染,sadness,0.594,67
11702,污泥,disgust,0.648,1
11703,污秽,anger,0.412,1
11704,污秽,disgust,0.797,1
11705,污秽,fear,0.425,1
11706,污秽,sadness,0.578,1
11707,污垢,disgust,0.859,2
11708,污点,sadness,0.281,10
11713,乌合之众,anger,0.394,15
11714,乌合之众,fear,0.484,15
11715,乌龟,disgust,0.625,6
11717,窝棚,disgust,0.305,1
11718,窝棚,sadness,0.266,1
11719,窝囊废,disgust,0.367,6
11720,窝囊废,fear,0.328,6
11727,问诊,fear,0.609,2
11729,问题,fear,0.266,2215
11730,问题,sadness,0.438,2215
11731,稳健,anticipation,0.461,3
11732,稳健,joy,0.421,3
11733,稳健,trust,0.633,3
11737,吻,anticipation,0.711,1
11738,吻,joy,0.61,1
11739,吻,surprise,0.312,1
11740,蚊子,anger,0.219,11
11741,蚊子,disgust,0.445,11
11742,闻,anger,0.061,19
11743,闻,disgust,0.508,19
11744,文物,sadness,0.061,15
11745,文明,joy,0.169,229
11746,文明,trust,0.625,229
11747,文盲,disgust,0.383,26
11748,瘟疫,disgust,0.781,137
11749,瘟疫,fear,0.625,137
11750,温顺,sadness,0.125,2
11755,温和,joy,0.485,9
11756,温度计,trust,0.305,2
11757,慰问,sadness,0.766,10
11758,胃,disgust,0.312,4
11759,未知,anticipation,0.469,65
11760,未知,fear,0.369,65
11775,未定,anticipation,0.383,1
11776,未定,fear,0.098,1
11778,未成年,anger,0.273,13
11779,未成年,anticipation,0.273,13
11786,委托人,fear,0.172,1
11787,委托,trust,0.812,5
11788,伪装,surprise,0.492,13
11789,伪证,fear,0.484,2
11790,伪证,surprise,0.414,2
11791,伪造,anger,0.379,7
11792,伪造,disgust,0.406,7
11793,伪君子,disgust,0.578,40
11795,伟大,joy,0.75,529
11796,伟大,surprise,0.492,529
11797,伟大,trust,0.555,529
11799,唯物主义者,disgust,0.328,1
11800,围栏,anger,0.242,1
11801,围,surprise,0.391,6
11802,违抗,anger,0.5,1
11803,违抗,fear,0.344,1
11804,违抗,sadness,0.312,1
11805,违抗,surprise,0.602,1
11806,违规,anger,0.279,19
11807,违规,anticipation,0.289,19
11808,违规,fear,0.276,19
11809,违规,sadness,0.375,19
11810,违反,anger,0.547,69
11811,违反,fear,0.766,69
11812,违反,sadness,0.594,69
11813,违反,surprise,0.539,69
11814,违法,anger,0.455,58
11815,违法,disgust,0.477,58
11816,违法,fear,0.469,58
11820,为患,disgust,0.852,2
11821,为患,fear,0.716,2
11824,微笑,anticipation,0.422,170
11825,微笑,joy,0.828,170
11826,微笑,surprise,0.336,170
11827,微笑,trust,0.578,170
11828,微弱,sadness,0.391,3
11832,微风,joy,0.297,6
11838,威严,trust,0.5,6
11839,威胁,anger,0.818,240
11840,威胁,anticipation,0.484,240
11841,威胁,fear,0.734,240
11842,威吓,fear,0.641,4
11843,威武,anger,0.172,18
11844,威武,fear,0.203,18
11845,威武,joy,0.438,18
11846,威武,trust,0.469,18
11847,威慑,anger,0.939,15
11848,威慑,fear,0.922,15
11849,威慑,sadness,0.781,15
11858,危急,joy,0.116,13
11859,危机,fear,0.766,177
11860,危害,anger,0.561,342
11861,危害,anticipation,0.516,342
11862,危害,fear,0.719,342
11867,妄想,anger,0.5,34
11868,妄想,fear,0.422,34
11869,妄想,sadness,0.516,34
11870,网络,anticipation,0.289,119
11873,王牌,surprise,0.492,1
11874,王侯,anticipation,0.484,1
11875,王侯,joy,0.515,1
11876,王侯,surprise,0.398,1
11877,王侯,trust,0.531,1
11881,万岁,joy,0.859,66
11884,完整,trust,0.508,32
11885,完善,anticipation,0.445,39
11886,完善,joy,0.719,39
11887,完善,trust,0.539,39
11888,完美,anticipation,0.508,67
11889,完美,joy,0.779,67
11890,完美,surprise,0.305,67
11891,完美,trust,0.688,67
11892,完成,anticipation,0.578,101
11893,完成,joy,0.672,101
11894,完成,trust,0.703,101
11901,外交,anticipation,0.391,156
11902,外交,trust,0.68,156
11903,外国人,fear,0.312,307
11904,歪曲,anger,0.422,21
11905,瓦砾,fear,0.406,1
11906,瓦砾,sadness,0.282,1
11907,瓦解,anger,0.469,16
11908,瓦解,disgust,0.531,16
11909,瓦解,fear,0.609,16
11910,瓦解,surprise,0.648,16
11911,娃娃,joy,0.234,14
11913,挖掘,anticipation,0.578,5
11914,挖掘,surprise,0.367,5
11915,唾液,anticipation,0.297,8
11931,吞噬,anticipation,0.484,10
11932,吞,fear,0.391,6
11933,吞,surprise,0.375,6
11935,退休,anticipation,0.625,14
11936,退休,fear,0.156,14
11937,退休,joy,0.275,14
11938,退休,sadness,0.188,14
11939,退休,trust,0.531,14
11940,退缩,anticipation,0.453,8
11941,退缩,disgust,0.352,8
11942,退缩,fear,0.484,8
11943,退缩,sadness,0.281,8
11944,退缩,surprise,0.742,8
11948,推荐,trust,0.609,44
11949,推翻,anticipation,0.531,54
11950,推翻,fear,0.547,54
11953,推测,anticipation,0.445,35
11954,推测,fear,0.176,35
11955,推测,sadness,0.25,35
11956,推,anger,0.672,92
11957,团圆,anticipation,0.719,2
11958,团圆,joy,0.375,2
11959,团圆,trust,0.555,2
11960,团聚,joy,0.414,11
11961,团结,trust,0.648,262
11962,团,fear,0.266,26
11963,吐,disgust,0.57,92
11964,土葬,sadness,0.578,3
11965,屠宰场,anger,0.788,5
11966,屠宰场,disgust,0.867,5
11967,屠宰场,fear,0.859,5
11968,屠宰场,sadness,0.703,5
11969,屠宰,anger,0.914,4
11970,屠宰,disgust,0.875,4
11971,屠宰,fear,0.891,4
11972,屠宰,sadness,0.844,4
11973,屠宰,surprise,0.742,4
11974,屠杀,anger,0.882,53
11975,屠杀,disgust,0.883,53
11976,屠杀,fear,0.911,53
11977,屠杀,sadness,0.931,53
11983,徒刑,anger,0.688,8
11984,徒刑,disgust,0.602,8
11985,徒刑,fear,0.75,8
11986,徒刑,sadness,0.672,8
11991,图表,trust,0.453,2
11992,突袭,anger,0.279,2
11994,突然,surprise,0.828,184
11995,突击,anger,0.859,5
11996,突击,fear,0.891,5
11997,突发,anger,0.757,49
11998,突发,fear,0.547,49
11999,突发,joy,0.176,49
12000,突发,sadness,0.531,49
12001,突发,surprise,0.859,49
12002,秃鹫,disgust,0.516,4
12003,秃鹫,fear,0.41,4
12004,透视,anticipation,0.492,1
12005,透视,joy,0.221,1
12006,投票,anger,0.045,110
12007,投票,anticipation,0.547,110
12008,投票,joy,0.234,110
12009,投票,sadness,0.031,110
12010,投票,surprise,0.125,110
12011,投票,trust,0.555,110
12012,投降,fear,0.5,21
12013,投降,sadness,0.547,21
12014,投降,trust,0.281,21
12015,投机,anticipation,0.555,25
12016,投标,joy,0.441,1
12017,投标,trust,0.516,1
12018,头晕,joy,0.757,2
12019,头痛,fear,0.359,5
12020,头脑,trust,0.516,73
12021,头盔,fear,0.094,3
12029,偷猎,anger,0.515,1
12030,偷猎,disgust,0.602,1
12031,偷猎,fear,0.484,1
12032,偷猎,sadness,0.594,1
12033,偷,anger,0.469,82
12034,偷,fear,0.422,82
12035,偷,sadness,0.656,82
12040,痛骂,anger,0.703,5
12046,痛击,anger,0.406,14
12047,痛恨,anger,0.816,18
12048,痛恨,disgust,0.609,18
12049,痛恨,fear,0.547,18
12050,痛,anger,0.609,129
12051,痛,disgust,0.547,129
12052,痛,sadness,0.625,129
12053,捅,anger,0.379,36
12054,统治,anger,0.688,51
12055,统治,fear,0.566,51
12056,统治,sadness,0.469,51
12057,统一,anticipation,0.477,186
12058,统一,joy,0.348,186
12059,统一,trust,0.734,186
12060,统计,trust,0.445,116
12064,统,trust,0.586,16
12067,同志,trust,0.648,238
12068,同意,trust,0.68,155
12071,同情,fear,0.078,127
12072,同情,sadness,0.438,127
12073,同情,trust,0.759,127
12074,同谋,anger,0.545,2
12075,同谋,anticipation,0.422,2
12076,同谋,disgust,0.578,2
12077,同谋,fear,0.516,2
12082,同伴,trust,0.492,2
12083,通知,anticipation,0.523,75
12084,通知,trust,0.516,75
12085,通讯,trust,0.625,12
12086,通信,trust,0.664,10
12090,通航,anticipation,0.406,6
12091,通风,anger,0.516,35
12094,停业,sadness,0.518,6
12100,停火,fear,0.156,2
12101,停顿,anger,0.125,3
12102,停顿,fear,0.25,3
12103,听众,anticipation,0.357,6
12112,铁,trust,0.398,20
12113,贴近,trust,0.367,4
12116,跳蚤,disgust,0.578,3
12117,跳舞,joy,0.797,4
12119,跳动,anger,0.849,2
12120,跳动,fear,0.609,2
12121,跳动,sadness,0.652,2
12122,跳,joy,0.379,64
12123,调整,trust,0.375,37
12134,调解,anticipation,0.414,4
12135,调解,joy,0.364,4
12136,调解,trust,0.555,4
12137,调查,anticipation,0.586,842
12138,条例,trust,0.586,18
12139,条款,trust,0.531,9
12140,条件,anticipation,0.508,228
12141,条件,trust,0.344,228
12142,挑战,anger,0.364,63
12143,挑战,fear,0.281,63
12144,挑衅,anger,0.625,61
12145,挑剔,anger,0.357,3
12146,挑剔,disgust,0.227,3
12147,舔,disgust,0.398,124
12151,填,trust,0.32,7
12154,甜蜜,joy,0.703,1
12155,甜美,anticipation,0.43,2
12156,甜美,joy,0.833,2
12157,甜,anticipation,0.445,16
12158,甜,joy,0.625,16
12159,甜,surprise,0.203,16
12160,甜,trust,0.484,16
12162,天堂,joy,0.833,91
12163,天使,anticipation,0.438,39
12164,天使,joy,0.688,39
12165,天使,surprise,0.32,39
12166,天使,trust,0.625,39
12170,天赋,trust,0.594,7
12175,替罪羊,anger,0.328,55
12176,替罪羊,fear,0.25,55
12187,提交,anticipation,0.477,14
12188,提交,fear,0.281,14
12189,提交,trust,0.805,14
12190,提供,anticipation,0.469,307
12191,提供,joy,0.3,307
12192,提供,trust,0.555,307
12193,提高,anticipation,0.453,193
12194,提高,joy,0.682,193
12195,提高,trust,0.492,193
12196,踢,anger,0.667,51
12200,特权,joy,0.485,30
12201,特权,trust,0.414,30
12206,讨厌,anger,0.828,48
12207,讨厌,disgust,0.703,48
12208,讨厌,fear,0.484,48
12209,讨厌,sadness,0.656,48
12212,陶醉,joy,0.534,1
12213,逃逸,anticipation,0.625,1
12214,逃逸,fear,0.406,1
12215,逃亡,anger,0.438,5
12216,逃亡,disgust,0.383,5
12217,逃亡,fear,0.703,5
12218,逃亡,sadness,0.438,5
12219,逃亡,trust,0.141,5
12220,逃脱,fear,0.375,10
12221,逃跑,fear,0.594,28
12222,逃跑,sadness,0.562,28
12223,逃离,fear,0.534,26
12224,逃离,joy,0.469,26
12225,逃避,anger,0.344,31
12226,逃避,disgust,0.219,31
12227,逃避,fear,0.562,31
12228,逃避,sadness,0.484,31
12230,探索,anticipation,0.695,38
12234,叹,sadness,0.402,3
12235,毯,trust,0.43,1
12236,坦率,anticipation,0.422,2
12237,坦率,joy,0.281,2
12238,坦率,surprise,0.281,2
12239,坦率,trust,0.562,2
12240,痰,disgust,0.758,9
12241,谈判,trust,0.445,24
12242,瘫痪,fear,0.828,19
12243,瘫,anger,0.333,6
12244,瘫,fear,0.859,6
12245,瘫,sadness,0.703,6
12246,瘫,surprise,0.586,6
12248,贪心,anger,0.424,2
12249,贪心,disgust,0.5,2
12250,贪婪,anger,0.49,37
12251,贪婪,disgust,0.539,37
12255,太阳,anticipation,0.445,41
12256,太阳,joy,0.266,41
12257,太阳,surprise,0.172,41
12258,太阳,trust,0.438,41
12260,抬起,anticipation,0.586,2
12261,抬起,joy,0.723,2
12262,抬起,trust,0.562,2
12263,台风,fear,0.656,2
12267,索赔,anger,0.182,408
12268,索赔,disgust,0.18,408
12269,所有权,anger,0.206,1
12270,所有权,disgust,0.18,1
12271,所有权,fear,0.406,1
12275,损伤,anger,0.625,13
12276,损伤,disgust,0.391,13
12277,损伤,fear,0.625,13
12278,损伤,sadness,0.609,13
12279,孙子,anticipation,0.539,60
12280,孙子,joy,0.54,60
12281,孙子,trust,0.492,60
12284,碎,anger,0.672,16
12285,碎,disgust,0.352,16
12286,碎,fear,0.812,16
12287,碎,sadness,0.703,16
12297,算盘,trust,0.406,15
12298,酸,disgust,0.414,34
12299,速度,surprise,0.617,151
12300,素描,joy,0.266,1
12302,诉讼,anger,0.484,55
12303,诉讼,anticipation,0.5,55
12304,诉讼,disgust,0.414,55
12305,诉讼,fear,0.562,55
12306,诉讼,sadness,0.344,55
12307,诉讼,surprise,0.43,55
12314,馊,disgust,0.859,1
12319,松弛,disgust,0.555,2
12320,松弛,joy,0.672,2
12321,松弛,sadness,0.324,2
12323,死者,sadness,0.891,61
12324,死亡,anger,0.574,1210
12325,死亡,anticipation,0.398,1210
12326,死亡,disgust,0.656,1210
12327,死亡,fear,0.843,1210
12328,死亡,sadness,0.915,1210
12329,死亡,surprise,0.578,1210
12334,死党,joy,0.656,1
12337,撕裂,anger,0.714,16
12338,撕裂,disgust,0.578,16
12339,撕裂,fear,0.672,16
12340,撕裂,sadness,0.71,16
12341,思想,anticipation,0.414,195
12344,司法,anticipation,0.398,15
12345,司法,trust,0.641,15
12346,说情,fear,0.234,1
12347,说情,sadness,0.344,1
12348,说情,trust,0.391,1
12349,说明,anticipation,0.367,689
12350,说明,trust,0.539,689
12352,说谎,anger,0.408,140
12353,说谎,disgust,0.531,140
12354,说服,anticipation,0.367,13
12355,说服,trust,0.586,13
12357,顺,anger,0.5,9
12358,顺,disgust,0.438,9
12359,顺,sadness,0.547,9
12361,税,sadness,0.142,31
12366,水平,trust,0.453,288
12370,水果,joy,0.344,10
12376,衰退,fear,0.438,50
12377,衰老,fear,0.547,3
12378,衰老,sadness,0.5,3
12379,衰竭,anticipation,0.297,2
12380,衰竭,sadness,0.375,2
12384,刷新,joy,0.5,30
12385,数字,trust,0.438,236
12389,树皮,anger,0.364,1
12390,树木,joy,0.312,1
12391,树,anger,0,16
12392,树,anticipation,0.227,16
12393,树,disgust,0.039,16
12394,树,joy,0.09,16
12395,树,surprise,0.078,16
12396,树,trust,0.406,16
12397,束缚,fear,0.547,5
12398,束缚,sadness,0.328,5
12400,鼠疫,disgust,0.852,17
12401,鼠疫,fear,0.703,17
12402,鼠疫,sadness,0.547,17
12405,熟悉,anticipation,0.391,20
12406,熟悉,joy,0.333,20
12407,熟悉,trust,0.68,20
12409,熟练,trust,0.695,1
12410,熟,anticipation,0.625,10
12411,熟,trust,0.656,10
12412,赎罪,anticipation,0.359,10
12413,赎罪,joy,0.197,10
12414,赎罪,trust,0.438,10
12417,赎回,joy,0.375,1
12418,疏远,sadness,0.727,3
12419,疏忽,anger,0.312,20
12420,疏忽,disgust,0.422,20
12421,舒适,joy,0.583,7
12422,枢,trust,0.297,1
12433,授权,trust,0.633,13
12434,狩猎,anger,0.411,2
12435,狩猎,anticipation,0.539,2
12436,狩猎,fear,0.5,2
12437,狩猎,joy,0.109,2
12439,受限,anger,0.5,4
12440,受限,disgust,0.32,4
12441,受限,fear,0.578,4
12442,受限,sadness,0.531,4
12444,受伤,fear,0.719,14
12445,受伤,sadness,0.609,14
12449,受虐,fear,0.667,3
12450,受虐,sadness,0.734,3
12451,受难,anger,0.712,11
12452,受难,disgust,0.734,11
12453,受难,fear,0.891,11
12454,受难,sadness,0.859,11
12455,受理,trust,0.508,7
12459,受贿,disgust,0.5,1
12460,受害者,anger,0.594,78
12461,受害者,fear,0.719,78
12462,受害者,sadness,0.828,78
12463,受害,anger,0.515,25
12464,受害,disgust,0.656,25
12465,受害,fear,0.734,25
12466,受害,sadness,0.75,25
12467,受害,surprise,0.523,25
12470,受,sadness,0.406,315
12472,守夜,anticipation,0.398,2
12473,守卫,fear,0.25,1
12474,守卫,trust,0.602,1
12483,手术,fear,0.578,8
12484,手术,sadness,0.344,8
12485,手术,trust,0.445,8
12487,手榴弹,fear,0.828,3
12488,手册,trust,0.445,3
12489,收缩,fear,0.234,5
12490,收缩,sadness,0.295,5
12491,收入,anticipation,0.5,68
12492,收入,joy,0.403,68
12493,收入,sadness,0.1,68
12494,收入,trust,0.484,68
12495,收敛,anticipation,0.547,14
12496,收回,sadness,0.375,44
12497,收购,anticipation,0.594,22
12498,收费,fear,0.312,78
12499,收费,sadness,0.203,78
12502,誓言,trust,0.781,3
12508,适合,anger,0.561,108
12509,适合,joy,0.25,108
12512,视力,anticipation,0.633,3
12513,试用,fear,0.125,3
12515,事业,anticipation,0.453,26
12516,事实,trust,0.727,581
12517,事件,surprise,0.477,228
12518,事故,fear,0.75,22
12519,事故,sadness,0.516,22
12520,事故,surprise,0.75,22
12524,世俗,anticipation,0.328,3
12525,世仇,anger,0.641,3
12526,示范,joy,0.25,18
12527,示范,sadness,0.242,18
12533,屎,disgust,0.844,149
12537,使命,anticipation,0.344,25
12538,使命,trust,0.43,25
12541,食堂,disgust,0.484,8
12544,实验,anticipation,0.58,69
12545,实验,surprise,0.414,69
12546,实现,joy,0.641,180
12547,实现,trust,0.656,180
12548,实践,anticipation,0.508,33
12549,识别,anticipation,0.422,15
12550,时钟,anticipation,0.375,1
12551,时尚,trust,0.266,2
12552,时间,anticipation,0.516,977
12553,石油,disgust,0.219,24
12559,湿,sadness,0.078,2
12562,狮子,fear,0.484,18
12563,虱,disgust,0.617,1
12564,诗篇,joy,0.328,1
12565,诗篇,trust,0.539,1
12566,诗,joy,0.412,10
12567,失踪,fear,0.474,8
12568,失踪,sadness,0.719,8
12569,失职,anger,0.397,69
12570,失职,disgust,0.281,69
12571,失职,sadness,0.266,69
12574,失望,anger,0.348,66
12575,失望,disgust,0.328,66
12576,失望,sadness,0.636,66
12577,失事,anger,0.633,2
12578,失事,fear,0.703,2
12579,失事,sadness,0.625,2
12581,失去,anger,0.349,174
12582,失去,disgust,0.25,174
12583,失去,fear,0.391,174
12584,失去,sadness,0.594,174
12585,失去,surprise,0.383,174
12587,失明,sadness,0.516,11
12588,失眠,fear,0.266,3
12589,失利,anger,0.324,1
12590,失利,fear,0.578,1
12591,失利,sadness,0.688,1
12592,失禁,surprise,0.391,3
12593,失败,anger,0.234,184
12594,失败,anticipation,0.383,184
12595,失败,disgust,0.398,184
12596,失败,fear,0.578,184
12597,失败,sadness,0.812,184
12598,尸体,disgust,0.883,96
12599,尸体,fear,0.688,96
12600,尸体,sadness,0.853,96
12601,尸体,surprise,0.383,96
12602,尸检,disgust,0.719,24
12603,尸检,fear,0.557,24
12604,尸检,sadness,0.562,24
12605,盛开,anticipation,0.617,4
12606,盛开,joy,0.5,4
12607,盛开,trust,0.531,4
12608,胜任,trust,0.688,3
12609,胜利者,joy,0.667,7
12610,胜利,anticipation,0.664,251
12611,胜利,disgust,0.109,251
12612,胜利,joy,0.742,251
12613,胜利,sadness,0.094,251
12614,胜利,surprise,0.453,251
12615,胜利,trust,0.586,251
12620,圣经,joy,0.196,7
12621,圣经,trust,0.609,7
12622,圣洁,anticipation,0.398,1
12623,圣洁,fear,0.109,1
12624,圣洁,joy,0.641,1
12625,圣洁,surprise,0.305,1
12626,圣洁,trust,0.656,1
12645,声望,joy,0.485,6
12646,声望,trust,0.586,6
12647,声讨,anger,0.652,19
12648,声讨,disgust,0.43,19
12654,声明,trust,0.547,30
12655,生殖,joy,0.156,5
12656,生物,disgust,0.43,187
12657,生物,fear,0.34,187
12661,生气,anger,0.927,50
12662,生气,sadness,0.5,50
12665,生活,joy,0.438,575
12666,生动,joy,0.515,8
12667,生产,anticipation,0.469,423
12668,生病,anger,0.333,105
12669,生病,disgust,0.578,105
12670,生病,fear,0.621,105
12671,生病,sadness,0.656,105
12672,升值,joy,0.656,4
12673,升值,trust,0.617,4
12674,升起,anticipation,0.648,6
12675,升起,joy,0.375,6
12676,升级,anger,0.569,27
12677,升华,joy,0.545,2
12678,慎重,anticipation,0.383,27
12679,慎重,trust,0.555,27
12680,渗透,anger,0.422,8
12681,渗透,fear,0.531,8
12682,审问,fear,0.375,2
12684,审查,anger,0.424,40
12685,审查,disgust,0.352,40
12686,审查,fear,0.149,40
12687,审查,trust,0.211,40
12690,神学,anticipation,0.359,1
12691,神学,trust,0.461,1
12692,神圣,joy,0.641,10
12693,神奇,anticipation,0.609,66
12694,神奇,joy,0.773,66
12695,神奇,surprise,0.773,66
12698,神秘,anticipation,0.711,12
12699,神秘,fear,0.435,12
12700,神秘,surprise,0.625,12
12709,神经,fear,0.6,22
12710,神,anticipation,0.484,120
12711,神,fear,0.094,120
12712,神,joy,0.545,120
12713,神,trust,0.617,120
12714,深渊,fear,0.578,27
12715,深渊,sadness,0.594,27
12716,深情,joy,0.5,3
12717,深刻,trust,0.625,54
12719,深度,trust,0.484,20
12720,深,sadness,0.742,56
12724,绅士,anger,0.076,22
12725,绅士,disgust,0.188,22
12726,绅士,fear,0.141,22
12727,绅士,trust,0.656,22
12729,呻吟,disgust,0.32,1
12730,呻吟,fear,0.394,1
12731,呻吟,sadness,0.545,1
12736,赦免,joy,0.306,1
12737,赦免,trust,0.617,1
12738,涉足,anger,0.234,1
12739,涉足,disgust,0.195,1
12745,射击,anger,0.672,2
12746,射击,fear,0.812,2
12747,射击,sadness,0.688,2
12748,射击,surprise,0.711,2
12753,社会主义,disgust,0.414,203
12754,社会主义,fear,0.405,203
